rank_id,center_pos,start_pos,end_pos,class_id,weight,score
49198,33790484,33790476,33790493,-1,3.3233,0.7376
49199,40251083,40251075,40251092,-1,3.3233,0.7376
49200,51993338,51993330,51993347,-1,3.3233,0.7376
49201,62546410,62546402,62546419,-1,3.3233,0.7376
49202,64282100,64282092,64282109,-1,3.3233,0.7376
49203,69151736,69151728,69151745,-1,3.3233,0.7376
49204,71881346,71881338,71881355,-1,3.3233,0.7376
49205,72566462,72566454,72566471,-1,3.3233,0.7376
49206,73100948,73100940,73100957,-1,3.3233,0.7376
49207,75355791,75355783,75355800,-1,3.3233,0.7376
49208,78318411,78318403,78318420,-1,3.3233,0.7376
49209,78529936,78529928,78529945,-1,3.3233,0.7376
49210,79505686,79505678,79505695,-1,3.3233,0.7376
49211,88827833,88827825,88827842,-1,3.3233,0.7376
49212,90510618,90510610,90510627,-1,3.3233,0.7376
49213,97643898,97643890,97643907,-1,3.3233,0.7376
49214,100694110,100694102,100694119,-1,3.3233,0.7376
49215,106218756,106218748,106218765,-1,3.3233,0.7376
49216,108755031,108755023,108755040,-1,3.3233,0.7376
49217,114715181,114715173,114715190,-1,3.3233,0.7376
49218,115917153,115917145,115917162,-1,3.3233,0.7376
49219,118867026,118867018,118867035,-1,3.3233,0.7376
49220,26580071,26580063,26580080,0,3.015,0.7373999999999999
49221,76798578,76798570,76798587,9,3.1568,0.7373000000000001
49222,69178599,69178591,69178608,5,3.2941,0.7369000000000001
49223,56713854,56713846,56713863,0,3.0424,0.7367
49224,13690767,13690759,13690776,9,3.3161,0.7366999999999999
49225,44682377,44682369,44682386,5,3.0794,0.7366999999999999
49226,60339889,60339881,60339898,9,3.0788,0.7364999999999999
49227,79806308,79806300,79806317,5,3.3134,0.7363000000000001
49228,114567158,114567150,114567167,4,3.2147,0.7363
49229,55613349,55613341,55613358,9,3.209,0.7361
49230,94345731,94345723,94345740,1,3.2882,0.7361
49231,9799762,9799754,9799771,-1,3.3224,0.736
49232,33871162,33871154,33871171,-1,3.3224,0.736
49233,63376476,63376468,63376485,-1,3.3224,0.736
49234,80903619,80903611,80903628,-1,3.3224,0.736
49235,88628312,88628304,88628321,-1,3.3224,0.736
49236,98630830,98630822,98630839,-1,3.3224,0.736
49237,102879657,102879649,102879666,-1,3.3224,0.736
49238,117079512,117079504,117079521,-1,3.3224,0.736
49239,119330333,119330325,119330342,-1,3.3224,0.736
49240,129814609,129814601,129814618,-1,3.3224,0.736
49241,19985257,19985249,19985266,7,3.0325,0.7359
49242,38048017,38048009,38048026,9,3.1319,0.7359
49243,128060320,128060312,128060329,9,3.2457,0.7359
49244,2669324,2669316,2669333,0,3.0665,0.7358
49245,2873243,2873235,2873252,9,3.1612,0.7358
49246,87655096,87655088,87655105,8,3.1898,0.7358
49247,21049068,21049060,21049077,5,3.0737,0.7356
49248,27002503,27002495,27002512,9,3.0405,0.7356
49249,55673333,55673325,55673342,1,3.2457,0.7356
49250,112634012,112634004,112634021,8,3.2055,0.7356
49251,5838674,5838666,5838683,4,3.3468,0.7352
49252,33978295,33978287,33978304,3,3.0655,0.7352
49253,11295396,11295388,11295405,-1,3.3215,0.735
49254,32797976,32797968,32797985,-1,3.3215,0.735
49255,42173430,42173422,42173439,5,3.0904,0.735
49256,84703089,84703081,84703098,-1,3.3215,0.735
49257,91361994,91361986,91362003,-1,3.3215,0.735
49258,106344136,106344128,106344145,-1,3.3215,0.735
49259,116402856,116402848,116402865,-1,3.3215,0.735
49260,117254391,117254383,117254400,-1,3.3215,0.735
49261,131448790,131448782,131448799,8,3.3045,0.7343000000000001
49262,1682538,1682530,1682547,4,3.1694,0.7341
49263,99997978,99997970,99997987,4,3.4179,0.7341
49264,120095141,120095133,120095150,4,3.0039,0.734
49265,68071230,68071222,68071239,8,3.2652,0.7339
49266,127046884,127046876,127046893,4,3.3458,0.7337
49267,30922638,30922630,30922647,5,3.2269,0.7334
49268,103521197,103521189,103521206,9,3.0615,0.7333000000000001
49269,34019750,34019742,34019759,5,3.202,0.7333
49270,103201025,103201017,103201034,6,3.0894,0.7333
49271,5792482,5792474,5792491,7,3.0809,0.733
49272,118639727,118639719,118639736,9,3.0794,0.7328000000000001
49273,70379391,70379383,70379400,4,3.2182,0.7328
49274,73458084,73458076,73458093,4,3.1938,0.7326999999999999
49275,44019030,44019022,44019039,4,3.0376,0.7325999999999999
49276,124708495,124708487,124708504,7,3.1555,0.7323
49277,61034124,61034116,61034133,9,3.0395,0.7322
49278,104356333,104356325,104356342,0,3.1959,0.7321
49279,41807416,41807408,41807425,0,3.3325,0.7320000000000001
49280,213641,213633,213650,-1,3.3206,0.732
49281,2096544,2096536,2096553,-1,3.3206,0.732
49282,18945418,18945410,18945427,-1,3.3206,0.732
49283,22476759,22476751,22476768,-1,3.3206,0.732
49284,28477194,28477186,28477203,-1,3.3206,0.732
49285,29410846,29410838,29410855,-1,3.3206,0.732
49286,32141384,32141376,32141393,-1,3.3206,0.732
49287,32776636,32776628,32776645,-1,3.3206,0.732
49288,40300216,40300208,40300225,-1,3.3206,0.732
49289,60892638,60892630,60892647,-1,3.3206,0.732
49290,67010414,67010406,67010423,-1,3.3206,0.732
49291,79756997,79756989,79757006,-1,3.3206,0.732
49292,83057827,83057819,83057836,-1,3.3206,0.732
49293,83705123,83705115,83705132,-1,3.3206,0.732
49294,85158504,85158496,85158513,-1,3.3206,0.732
49295,92178336,92178328,92178345,3,3.1135,0.732
49296,94738372,94738364,94738381,-1,3.3206,0.732
49297,96416925,96416917,96416934,-1,3.3206,0.732
49298,96755641,96755633,96755650,-1,3.3206,0.732
49299,97111140,97111132,97111149,-1,3.3206,0.732
49300,101230631,101230623,101230640,-1,3.3206,0.732
49301,106117208,106117200,106117217,-1,3.3206,0.732
49302,130358665,130358657,130358674,-1,3.3206,0.732
49303,117765019,117765011,117765028,1,3.2218,0.7319
49304,12501871,12501863,12501880,7,3.2048,0.7316
49305,62784374,62784366,62784383,8,3.301,0.7315
49306,13245684,13245676,13245693,0,3.0757,0.7314
49307,67327182,67327174,67327191,0,3.295,0.7313
49308,90013816,90013808,90013825,0,3.1024,0.7309
49309,77390134,77390126,77390143,3,3.2774,0.7308
49310,30035487,30035479,30035496,-1,3.3197,0.7305
49311,52355674,52355666,52355683,-1,3.3197,0.7305
49312,73436157,73436149,73436166,-1,3.3197,0.7305
49313,81105973,81105965,81105982,-1,3.3197,0.7305
49314,85097189,85097181,85097198,-1,3.3197,0.7305
49315,100128016,100128008,100128025,-1,3.3197,0.7305
49316,105843462,105843454,105843471,-1,3.3197,0.7305
49317,125484759,125484751,125484768,-1,3.3197,0.7305
49318,63337828,63337820,63337837,0,3.27,0.7304999999999999
49319,106973994,106973986,106974003,9,3.0022,0.7304
49320,50604727,50604719,50604736,5,3.1938,0.7303
49321,110718523,110718515,110718532,2,3.2749,0.7303
49322,82129060,82129052,82129069,4,3.109,0.7302000000000001
49323,61594898,61594890,61594907,4,3.2388,0.73
49324,78907667,78907659,78907676,8,3.0386,0.7293
49325,11763003,11762995,11763012,-1,3.3188,0.729
49326,29947990,29947982,29947999,-1,3.3188,0.729
49327,55338277,55338269,55338286,-1,3.3188,0.729
49328,58474372,58474364,58474381,-1,3.3188,0.729
49329,59495558,59495550,59495567,-1,3.3188,0.729
49330,66076559,66076551,66076568,-1,3.3188,0.729
49331,68717452,68717444,68717461,-1,3.3188,0.729
49332,76691264,76691256,76691273,-1,3.3188,0.729
49333,87014422,87014414,87014431,-1,3.3188,0.729
49334,126766013,126766005,126766022,-1,3.3188,0.729
49335,31782362,31782354,31782371,8,3.2218,0.7289000000000001
49336,4003826,4003818,4003835,5,3.0419,0.7289
49337,21965974,21965966,21965983,8,3.289,0.7289
49338,24264209,24264201,24264218,8,3.2741,0.7288
49339,95061115,95061107,95061124,0,3.0223,0.7286999999999999
49340,108554044,108554036,108554053,8,3.1118,0.7286999999999999
49341,90500259,90500251,90500268,5,3.1586,0.7285999999999999
49342,52077809,52077801,52077818,5,3.2027,0.7283999999999999
49343,30730220,30730212,30730229,4,3.1244,0.728
49344,38115527,38115519,38115536,9,3.129,0.7278
49345,39041626,39041618,39041635,0,3.0191,0.7278
49346,104217323,104217315,104217332,0,3.0958,0.7276
49347,11137990,11137982,11137999,0,3.1844,0.7275
49348,88477054,88477046,88477063,3,3.1349,0.7275
49349,120341918,120341910,120341927,9,3.091,0.7273000000000001
49350,89843088,89843080,89843097,9,3.1669,0.7272000000000001
49351,75406355,75406347,75406364,9,3.1379,0.7270000000000001
49352,13869603,13869595,13869612,9,3.1433,0.727
49353,113278101,113278093,113278110,5,3.0255,0.7269000000000001
49354,12337561,12337553,12337570,4,3.2248,0.7269
49355,8072704,8072696,8072713,-1,3.3179,0.7267
49356,13703116,13703108,13703125,-1,3.3179,0.7267
49357,16878163,16878155,16878172,-1,3.3179,0.7267
49358,18936088,18936080,18936097,-1,3.3179,0.7267
49359,24434234,24434226,24434243,-1,3.3179,0.7267
49360,29710114,29710106,29710123,-1,3.3179,0.7267
49361,33308279,33308271,33308288,-1,3.3179,0.7267
49362,40749987,40749979,40749996,-1,3.3179,0.7267
49363,47047450,47047442,47047459,-1,3.3179,0.7267
49364,52899181,52899173,52899190,-1,3.3179,0.7267
49365,55516586,55516578,55516595,-1,3.3179,0.7267
49366,60646568,60646560,60646577,-1,3.3179,0.7267
49367,61123518,61123510,61123527,-1,3.3179,0.7267
49368,64262556,64262548,64262565,-1,3.3179,0.7267
49369,70121223,70121215,70121232,-1,3.3179,0.7267
49370,70466782,70466774,70466791,-1,3.3179,0.7267
49371,78373307,78373299,78373316,-1,3.3179,0.7267
49372,85572894,85572886,85572903,-1,3.3179,0.7267
49373,89506703,89506695,89506712,-1,3.3179,0.7267
49374,94847574,94847566,94847583,-1,3.3179,0.7267
49375,103939883,103939875,103939892,-1,3.3179,0.7267
49376,111680946,111680938,111680955,-1,3.3179,0.7267
49377,117924280,117924272,117924289,-1,3.3179,0.7267
49378,126800094,126800086,126800103,-1,3.3179,0.7267
49379,130160581,130160573,130160590,-1,3.3179,0.7267
49380,133635318,133635310,133635327,-1,3.3179,0.7267
49381,46755753,46755745,46755762,0,3.0164,0.7266
49382,106649926,106649918,106649935,9,3.251,0.7266
49383,57882694,57882686,57882703,5,3.0273,0.7262
49384,18382766,18382758,18382775,9,3.3152,0.7260000000000001
49385,62893785,62893777,62893794,9,3.0186,0.7258
49386,18497545,18497537,18497554,9,3.2984,0.7257
49387,76840552,76840544,76840561,5,3.3152,0.7257
49388,4717570,4717562,4717579,-1,3.317,0.7256
49389,20872944,20872936,20872953,-1,3.317,0.7256
49390,26396332,26396324,26396341,-1,3.317,0.7256
49391,39880063,39880055,39880072,-1,3.317,0.7256
49392,41519271,41519263,41519280,-1,3.317,0.7256
49393,47596727,47596719,47596736,-1,3.317,0.7256
49394,52222007,52221999,52222016,-1,3.317,0.7256
49395,55713588,55713580,55713597,-1,3.317,0.7256
49396,62244310,62244302,62244319,-1,3.317,0.7256
49397,66883497,66883489,66883506,-1,3.317,0.7256
49398,74469752,74469744,74469761,-1,3.317,0.7256
49399,84364985,84364977,84364994,-1,3.317,0.7256
49400,92148358,92148350,92148367,-1,3.317,0.7256
49401,107436814,107436806,107436823,-1,3.317,0.7256
49402,80866966,80866958,80866975,7,3.098,0.7254
49403,78150823,78150815,78150832,9,3.2306,0.7253999999999999
49404,97910156,97910148,97910165,9,3.0926,0.7253
49405,130732311,130732303,130732320,4,3.0526,0.725
49406,70851247,70851239,70851256,9,3.0585,0.7247
49407,71450774,71450766,71450783,9,3.172,0.7245
49408,72612736,72612728,72612745,8,3.0159,0.7243999999999999
49409,59242046,59242038,59242055,0,3.0788,0.7242000000000001
49410,114280095,114280087,114280104,7,3.2299,0.724
49411,123080781,123080773,123080790,3,3.056,0.724
49412,4173733,4173725,4173742,0,3.1221,0.7239
49413,58570161,58570153,58570170,7,3.1586,0.7234
49414,97763680,97763672,97763689,5,3.1884,0.7234
49415,3798267,3798259,3798276,-1,3.3161,0.7231
49416,10613443,10613435,10613452,-1,3.3161,0.7231
49417,22250374,22250366,22250383,-1,3.3161,0.7231
49418,40150618,40150610,40150627,-1,3.3161,0.7231
49419,47141746,47141738,47141755,-1,3.3161,0.7231
49420,55837941,55837933,55837950,-1,3.3161,0.7231
49421,58539408,58539400,58539417,-1,3.3161,0.7231
49422,61657277,61657269,61657286,-1,3.3161,0.7231
49423,63570327,63570319,63570336,-1,3.3161,0.7231
49424,90396485,90396477,90396494,-1,3.3161,0.7231
49425,93221508,93221500,93221517,-1,3.3161,0.7231
49426,95934427,95934419,95934436,-1,3.3161,0.7231
49427,102232366,102232358,102232375,-1,3.3161,0.7231
49428,107165880,107165872,107165889,-1,3.3161,0.7231
49429,107828254,107828246,107828263,-1,3.3161,0.7231
49430,108970923,108970915,108970932,-1,3.3161,0.7231
49431,112848529,112848521,112848538,-1,3.3161,0.7231
49432,127696109,127696101,127696118,8,3.2984,0.7231
49433,79093354,79093346,79093363,9,3.2358,0.7225999999999999
49434,129049965,129049957,129049974,9,3.0297,0.7222000000000001
49435,4200106,4200098,4200115,4,3.4101,0.7221
49436,78328502,78328494,78328511,9,3.2076,0.7215
49437,5860166,5860158,5860175,0,3.1681,0.7214
49438,72459738,72459730,72459747,3,3.0867,0.721
49439,111465698,111465690,111465707,0,3.1146,0.7208
49440,100298352,100298344,100298361,0,3.214,0.7206
49441,38018301,38018293,38018310,1,3.129,0.7202999999999999
49442,115091523,115091515,115091532,3,3.015,0.7199
49443,127445350,127445342,127445359,7,3.0953,0.7199
49444,12544471,12544463,12544480,1,3.0106,0.7196
49445,75802957,75802949,75802966,0,3.266,0.7196
49446,126082556,126082548,126082565,0,3.1599,0.7195
49447,2489213,2489205,2489222,-1,3.3152,0.719
49448,3268320,3268312,3268329,-1,3.3152,0.719
49449,4217253,4217245,4217262,-1,3.3152,0.719
49450,9329322,9329314,9329331,-1,3.3152,0.719
49451,10654539,10654531,10654548,-1,3.3152,0.719
49452,16701104,16701096,16701113,-1,3.3152,0.719
49453,16869332,16869324,16869341,-1,3.3152,0.719
49454,17256872,17256864,17256881,-1,3.3152,0.719
49455,19905433,19905425,19905442,-1,3.3152,0.719
49456,22022662,22022654,22022671,-1,3.3152,0.719
49457,26402210,26402202,26402219,-1,3.3152,0.719
49458,27874456,27874448,27874465,-1,3.3152,0.719
49459,30640865,30640857,30640874,-1,3.3152,0.719
49460,32022193,32022185,32022202,-1,3.3152,0.719
49461,32893463,32893455,32893472,-1,3.3152,0.719
49462,37995717,37995709,37995726,-1,3.3152,0.719
49463,49248079,49248071,49248088,-1,3.3152,0.719
49464,65617235,65617227,65617244,-1,3.3152,0.719
49465,67527682,67527674,67527691,-1,3.3152,0.719
49466,70027135,70027127,70027144,-1,3.3152,0.719
49467,72792231,72792223,72792240,-1,3.3152,0.719
49468,76530856,76530848,76530865,-1,3.3152,0.719
49469,81890164,81890156,81890173,-1,3.3152,0.719
49470,85642858,85642850,85642867,-1,3.3152,0.719
49471,85901424,85901416,85901433,-1,3.3152,0.719
49472,92668447,92668439,92668456,-1,3.3152,0.719
49473,93264604,93264596,93264613,-1,3.3152,0.719
49474,94488129,94488121,94488138,-1,3.3152,0.719
49475,106718395,106718387,106718404,-1,3.3152,0.719
49476,108638179,108638171,108638188,-1,3.3152,0.719
49477,110902549,110902541,110902558,-1,3.3152,0.719
49478,120813888,120813880,120813897,-1,3.3152,0.719
49479,123385149,123385141,123385158,-1,3.3152,0.719
49480,123427215,123427207,123427224,-1,3.3152,0.719
49481,127849252,127849244,127849261,-1,3.3152,0.719
49482,133025814,133025806,133025823,-1,3.3152,0.719
49483,119452553,119452545,119452562,8,3.3439,0.7188
49484,13294023,13294015,13294032,9,3.0448,0.7186999999999999
49485,82393380,82393372,82393389,8,3.1475,0.7183999999999999
49486,12924163,12924155,12924172,-1,3.3143,0.7181
49487,24336503,24336495,24336512,-1,3.3143,0.7181
49488,33844738,33844730,33844747,-1,3.3143,0.7181
49489,74033279,74033271,74033288,-1,3.3143,0.7181
49490,76680714,76680706,76680723,-1,3.3143,0.7181
49491,77747513,77747505,77747522,-1,3.3143,0.7181
49492,84011605,84011597,84011614,-1,3.3143,0.7181
49493,86330347,86330339,86330356,-1,3.3143,0.7181
49494,89368820,89368812,89368829,-1,3.3143,0.7181
49495,101105770,101105762,101105779,-1,3.3143,0.7181
49496,109722605,109722597,109722614,-1,3.3143,0.7181
49497,116327125,116327117,116327134,-1,3.3143,0.7181
49498,122388777,122388769,122388786,-1,3.3143,0.7181
49499,78238813,78238805,78238822,0,3.0182,0.7179
49500,19986181,19986173,19986190,3,3.1831,0.7177
49501,24079528,24079520,24079537,4,3.1249,0.7177
49502,38886683,38886675,38886692,0,3.0182,0.7175
49503,123596916,123596908,123596925,8,3.1035,0.7175
49504,71612423,71612415,71612432,1,3.1141,0.7172000000000001
49505,72311099,72311091,72311108,5,3.1152,0.7172000000000001
49506,59949836,59949828,59949845,8,3.1018,0.7170000000000001
49507,113265232,113265224,113265241,0,3.2832,0.717
49508,101961372,101961364,101961381,4,3.1244,0.7167999999999999
49509,89313935,89313927,89313944,4,3.118,0.7167
49510,10795466,10795458,10795475,-1,3.3134,0.7165
49511,22150394,22150386,22150403,-1,3.3134,0.7165
49512,24561105,24561097,24561114,-1,3.3134,0.7165
49513,24864153,24864145,24864162,-1,3.3134,0.7165
49514,33640995,33640987,33641004,-1,3.3134,0.7165
49515,39830405,39830397,39830414,-1,3.3134,0.7165
49516,46075995,46075987,46076004,-1,3.3134,0.7165
49517,46131110,46131102,46131119,-1,3.3134,0.7165
49518,52454985,52454977,52454994,-1,3.3134,0.7165
49519,55638895,55638887,55638904,-1,3.3134,0.7165
49520,56075959,56075951,56075968,-1,3.3134,0.7165
49521,62995280,62995272,62995289,-1,3.3134,0.7165
49522,72297678,72297670,72297687,-1,3.3134,0.7165
49523,82771993,82771985,82772002,-1,3.3134,0.7165
49524,103843931,103843923,103843940,9,3.295,0.7165
49525,112493002,112492994,112493011,-1,3.3134,0.7165
49526,118136758,118136750,118136767,9,3.2765,0.7164999999999999
49527,78509728,78509720,78509737,0,3.0325,0.7161000000000001
49528,123409175,123409167,123409184,9,3.2034,0.716
49529,88239704,88239696,88239713,0,3.289,0.7159
49530,132007486,132007478,132007495,8,3.0665,0.7156999999999999
49531,89101833,89101825,89101842,5,3.0044,0.7155999999999999
49532,132858895,132858887,132858904,9,3.1512,0.7152000000000001
49533,95294706,95294698,95294715,4,3.3468,0.7152
49534,111171914,111171906,111171923,0,3.0429,0.7149
49535,46273869,46273861,46273878,9,3.0862,0.7144999999999999
49536,118168165,118168157,118168174,9,3.1669,0.7137
49537,8326008,8326000,8326017,-1,3.3125,0.7136
49538,14066578,14066570,14066587,-1,3.3125,0.7136
49539,28811546,28811538,28811555,-1,3.3125,0.7136
49540,31011155,31011147,31011164,-1,3.3125,0.7136
49541,32135451,32135443,32135460,-1,3.3125,0.7136
49542,32252414,32252406,32252423,-1,3.3125,0.7136
49543,38827710,38827702,38827719,-1,3.3125,0.7136
49544,40525442,40525434,40525451,-1,3.3125,0.7136
49545,52286642,52286634,52286651,-1,3.3125,0.7136
49546,52575936,52575928,52575945,-1,3.3125,0.7136
49547,62023515,62023507,62023524,-1,3.3125,0.7136
49548,63540956,63540948,63540965,-1,3.3125,0.7136
49549,64484941,64484933,64484950,-1,3.3125,0.7136
49550,82190233,82190225,82190242,-1,3.3125,0.7136
49551,82567609,82567601,82567618,-1,3.3125,0.7136
49552,83324530,83324522,83324539,-1,3.3125,0.7136
49553,84570463,84570455,84570472,-1,3.3125,0.7136
49554,89701541,89701533,89701550,-1,3.3125,0.7136
49555,101514474,101514466,101514483,-1,3.3125,0.7136
49556,105462352,105462344,105462361,-1,3.3125,0.7136
49557,109745336,109745328,109745345,-1,3.3125,0.7136
49558,115602926,115602918,115602935,-1,3.3125,0.7136
49559,119477812,119477804,119477821,-1,3.3125,0.7136
49560,127008902,127008894,127008911,-1,3.3125,0.7136
49561,130475175,130475167,130475184,-1,3.3125,0.7136
49562,21523572,21523564,21523581,8,3.219,0.7135
49563,78809010,78809002,78809019,9,3.1772,0.7135
49564,102032247,102032239,102032256,8,3.172,0.7135
49565,112995615,112995607,112995624,5,3.0159,0.7134
49566,95643871,95643863,95643880,4,3.1518,0.7133
49567,112072565,112072557,112072574,0,3.1302,0.7127
49568,46041864,46041856,46041873,7,3.1785,0.7121
49569,28271218,28271210,28271227,-1,3.3116,0.712
49570,46440354,46440346,46440363,-1,3.3116,0.712
49571,58983913,58983905,58983922,-1,3.3116,0.712
49572,74510193,74510185,74510202,-1,3.3116,0.712
49573,77476693,77476685,77476702,-1,3.3116,0.712
49574,81419458,81419450,81419467,-1,3.3116,0.712
49575,95821443,95821435,95821452,-1,3.3116,0.712
49576,96637648,96637640,96637657,-1,3.3116,0.712
49577,114509591,114509583,114509600,-1,3.3116,0.712
49578,119756360,119756352,119756369,-1,3.3116,0.712
49579,125723063,125723055,125723072,-1,3.3116,0.712
49580,132585797,132585789,132585806,-1,3.3116,0.712
49581,84672813,84672805,84672822,4,3.4045,0.7118000000000001
49582,63075465,63075457,63075474,7,3.1221,0.7118
49583,113044903,113044895,113044912,8,3.04,0.7117
49584,78817274,78817266,78817283,0,3.2716,0.7116
49585,88084701,88084693,88084710,0,3.0655,0.7116
49586,12972203,12972195,12972212,-1,3.3107,0.7113
49587,16955073,16955065,16955082,-1,3.3107,0.7113
49588,19034093,19034085,19034102,4,3.0862,0.7113
49589,22968858,22968850,22968867,-1,3.3107,0.7113
49590,39550913,39550905,39550922,-1,3.3107,0.7113
49591,60676979,60676971,60676988,-1,3.3107,0.7113
49592,64560709,64560701,64560718,-1,3.3107,0.7113
49593,68577281,68577273,68577290,-1,3.3107,0.7113
49594,92807418,92807410,92807427,-1,3.3107,0.7113
49595,112712375,112712367,112712384,-1,3.3107,0.7113
49596,123523664,123523656,123523673,-1,3.3107,0.7113
49597,25000358,25000350,25000367,5,3.1864,0.7111000000000001
49598,60506715,60506707,60506724,6,3.007,0.7111
49599,4470218,4470210,4470227,9,3.0255,0.7110000000000001
49600,97084092,97084084,97084101,3,3.0958,0.7109
49601,95335679,95335671,95335688,8,3.2741,0.7108
49602,77505117,77505109,77505126,0,3.1681,0.71
49603,38785696,38785688,38785705,4,3.0376,0.7091000000000001
49604,45700652,45700644,45700661,8,3.2182,0.7091000000000001
49605,33859487,33859479,33859496,9,3.1986,0.7088000000000001
49606,1553739,1553731,1553748,-1,3.3098,0.7088
49607,9384550,9384542,9384559,-1,3.3098,0.7088
49608,14002630,14002622,14002639,-1,3.3098,0.7088
49609,19136204,19136196,19136213,-1,3.3098,0.7088
49610,29178036,29178028,29178045,-1,3.3098,0.7088
49611,30502803,30502795,30502812,-1,3.3098,0.7088
49612,34027360,34027352,34027369,-1,3.3098,0.7088
49613,39428278,39428270,39428287,-1,3.3098,0.7088
49614,57148227,57148219,57148236,-1,3.3098,0.7088
49615,61255834,61255826,61255843,-1,3.3098,0.7088
49616,75384910,75384902,75384919,-1,3.3098,0.7088
49617,76321810,76321802,76321819,-1,3.3098,0.7088
49618,82374904,82374896,82374913,-1,3.3098,0.7088
49619,83819568,83819560,83819577,-1,3.3098,0.7088
49620,90950021,90950013,90950030,-1,3.3098,0.7088
49621,92814359,92814351,92814368,-1,3.3098,0.7088
49622,117906185,117906177,117906194,-1,3.3098,0.7088
49623,129021591,129021583,129021600,-1,3.3098,0.7088
49624,129713060,129713052,129713069,-1,3.3098,0.7088
49625,131697726,131697718,131697735,-1,3.3098,0.7088
49626,34021677,34021669,34021686,8,3.2269,0.7084
49627,29343734,29343726,29343743,5,3.1918,0.7081999999999999
49628,57313607,57313599,57313616,8,3.1675,0.7081999999999999
49629,42745596,42745588,42745605,9,3.1267,0.7081
49630,55359157,55359149,55359166,3,3.0159,0.7081
49631,1357564,1357556,1357573,5,3.0804,0.708
49632,101614903,101614895,101614912,9,3.1073,0.708
49633,30134414,30134406,30134423,5,3.2716,0.7079
49634,57111029,57111021,57111038,0,3.1681,0.7078
49635,114711576,114711568,114711585,3,3.0496,0.7077
49636,85462896,85462888,85462905,9,3.172,0.7076
49637,92443451,92443443,92443460,0,3.1586,0.7076
49638,93320767,93320759,93320776,9,3.0721,0.7076
49639,59106428,59106420,59106437,9,3.0595,0.7074
49640,74446915,74446907,74446924,7,3.2104,0.7074
49641,127289163,127289155,127289172,9,3.2449,0.7074
49642,97454869,97454861,97454878,9,3.0768,0.7071999999999999
49643,22504067,22504059,22504076,-1,3.3089,0.707
49644,23202627,23202619,23202636,-1,3.3089,0.707
49645,23561904,23561896,23561913,-1,3.3089,0.707
49646,26285996,26285988,26286005,-1,3.3089,0.707
49647,45164108,45164100,45164117,-1,3.3089,0.707
49648,61545531,61545523,61545540,-1,3.3089,0.707
49649,63651613,63651605,63651622,-1,3.3089,0.707
49650,65811640,65811632,65811649,-1,3.3089,0.707
49651,83058151,83058143,83058160,-1,3.3089,0.707
49652,83969646,83969638,83969655,-1,3.3089,0.707
49653,86774401,86774393,86774410,-1,3.3089,0.707
49654,89491037,89491029,89491046,-1,3.3089,0.707
49655,116688078,116688070,116688087,-1,3.3089,0.707
49656,119602405,119602397,119602414,-1,3.3089,0.707
49657,131063814,131063806,131063823,-1,3.3089,0.707
49658,133471657,133471649,133471666,-1,3.3089,0.707
49659,104903571,104903563,104903580,7,3.2351,0.7069
49660,34079945,34079937,34079954,1,3.2526,0.7061000000000001
49661,107428633,107428625,107428642,0,3.1688,0.706
49662,24223390,24223382,24223399,0,3.1824,0.7059
49663,41198367,41198359,41198376,5,3.0585,0.7059
49664,31411410,31411402,31411419,1,3.0074,0.7058
49665,63722095,63722087,63722104,7,3.251,0.7058
49666,71678563,71678555,71678572,8,3.2111,0.7058
49667,71127548,71127540,71127557,3,3.0645,0.7057
49668,86356564,86356556,86356573,0,3.0325,0.7055999999999999
49669,10904157,10904149,10904166,-1,3.308,0.7055
49670,34266049,34266041,34266058,-1,3.308,0.7055
49671,38529651,38529643,38529660,-1,3.308,0.7055
49672,42913508,42913500,42913517,-1,3.308,0.7055
49673,50717847,50717839,50717856,-1,3.308,0.7055
49674,69271547,69271539,69271556,-1,3.308,0.7055
49675,116317822,116317814,116317831,3,3.1733,0.7055
49676,127376576,127376568,127376585,-1,3.308,0.7055
49677,121409416,121409408,121409425,0,3.2457,0.7054
49678,46282418,46282410,46282427,4,3.2708,0.7052
49679,61320422,61320414,61320431,0,3.0106,0.7051000000000001
49680,17188003,17187995,17188012,9,3.1273,0.7048000000000001
49681,100999621,100999613,100999630,5,3.1232,0.7047
49682,1573282,1573274,1573291,0,3.15,0.7045
49683,78097154,78097146,78097163,8,3.083,0.7045
49684,60010445,60010437,60010454,9,3.2823,0.7044999999999999
49685,74847171,74847163,74847180,1,3.1439,0.7042999999999999
49686,62107981,62107973,62107990,0,3.1568,0.704
49687,108000032,108000024,108000041,9,3.1146,0.7039
49688,128446077,128446069,128446086,3,3.15,0.7038
49689,57112921,57112913,57112930,5,3.0191,0.7037
49690,64315195,64315187,64315204,1,3.0969,0.7037
49691,95965052,95965044,95965061,3,3.041,0.7034
49692,88526688,88526680,88526697,8,3.0159,0.7032999999999999
49693,108114611,108114603,108114620,3,3.1675,0.7032
49694,86539368,86539360,86539377,8,3.0996,0.7031
49695,102713316,102713308,102713325,4,3.3325,0.7027
49696,77162353,77162345,77162362,8,3.0969,0.7024
49697,38276719,38276711,38276728,4,3.3655,0.7021000000000001
49698,115340032,115340024,115340041,3,3.1675,0.7021000000000001
49699,3868533,3868525,3868542,-1,3.3072,0.702
49700,5460735,5460727,5460744,-1,3.3072,0.702
49701,12272625,12272617,12272634,-1,3.3072,0.702
